folder,filename,filepath,raw_text,clean_text,label
Salary Slip,102.jpg,dataset\Salary Slip\102.jpg,"‘SVM HIGHER SECONDARY SCHOOL,
15, GOWDIAMUTT ROAD, ROYAPETTAH, CHENNAI 6000014

svm PHONENO: 044-28152956, 04-28132957
PAY SLIP FOR THE MONTH OF NOVEMBER 2018,
‘Employee ID 2159 ‘Month
Name of the Employee Ms. Sandhya K Pay Date
Designation ror Pay Scale
FEW Name KRISHNAN] Basic Pay
a G3, BLOCK 5412, INDIRA Pay Mod!
NAGAR, SELAIYUR, EAST Bank A/C No
‘TAMBARAM, CHENNAI 600073,
PRA/C No
Mobile No 9446155306 UANNo
Email genesis mark@gmailcom ‘No. of Days in the Month
boy 06072005, Leave Without Pay
PAN No BDEPMBGIC [No.of Days Payable in Month
Eamings Amount Rs Deductions

Basic Salary 56900 | Provident Fund
Deamess Allowance 3983 ESI

Professional Tax

Income Tax

Salary Advance

Total Eamings oss “Total Deductions

Amount (in words)

Rupees Fiftyhree Thousand

Five Hundred SeventySeven Only

Net Salary Payable

November 2018
30.11.2018
300.3480
6900

Bank A/C
0220110003559
35289
100385397388,

20
Amount Rs

7305

S157

‘Note: ‘This is System Generated Pay-Shp Does Not Require Seal And Signature

","svm higher secondary school, 15, gowdiamutt road, royapettah, chennai 6000014 svm phoneno: 044-28152956, 04-28132957 pay slip for the month of november 2018, employee id 2159 month name of the employee ms. sandhya k pay date designation ror pay scale few name krishnan basic pay a g3, block 5412, indira pay mod nagar, selaiyur, east bank a/c no tambaram, chennai 600073, pra/c no mobile no 9446155306 uanno email genesis markgmailcom no. of days in the month boy 06072005, leave without pay pan no bdepmbgic no.of days payable in month eamings amount rs deductions basic salary 56900 provident fund deamess allowance 3983 esi professional tax income tax salary advance total eamings oss total deductions amount in words rupees fiftyhree thousand five hundred seventyseven only net salary payable november 2018 30.11.2018 300.3480 6900 bank a/c 0220110003559 35289 100385397388, 20 amount rs 7305 s157 note: this is system generated pay-shp does not require seal and signature",Salary Slip
Salary Slip,11.jpg,dataset\Salary Slip\11.jpg,"Company Name

pay Slip For The Month of

2021

Employee Name:

Grade:

Email ID:

Department :

contact No:

Location :

Gender:

Bank A/C No:

Bank Name :

LOP Days:

Standard Day:

Refund Dayas :

Earnings

Monthly Rate

Current Month

Arrears

Total

Deductors

Total

Bsic Salary

Profession Tax

Conveyance Allowance

Group Insurance

HRA

Provident Fund

Fixed Allowance

Income Tax

Leave Travel Allowance

Medical

Total :

Net Salaray Payable:

Net Salary Payable (In Words) :

Employe Signture :

Employee Signature :

",company name pay slip for the month of 2021 employee name: grade: email id: department : contact no: location : gender: bank a/c no: bank name : lop days: standard day: refund dayas : earnings monthly rate current month arrears total deductors total bsic salary profession tax conveyance allowance group insurance hra provident fund fixed allowance income tax leave travel allowance medical total : net salaray payable: net salary payable in words : employe signture : employee signature :,Salary Slip
Salary Slip,12.jpg,dataset\Salary Slip\12.jpg,"Karen Art Studio Smith, John ssn XXXXX-3129Pevod Beginning 6/9/2010
1134 Main Stet 1123 River Road GrossPay SI28BS6——Paiod Ending 6172010
Louis, KY 40211 Leuisille, KY #20 NePay $989.79 CheckDae™ 6172010
(602) B34 Filing States M3 Chock No 000
Taming Toure Amount YIDAmt — TaseDedaaions Anant ID Aa
Salary si2ss.46 $1288.46 Fed Income Tn. si0s23 10423
Overtime 00 $0.00, S00 Sosil Security Tax ST678 $1678
Bonus sooo Sov Malice Tax SI796 $1796
Comiisions s000 0:00 State rcome Tax 364.70 $6470
Tips $0.00 $0.00 Local Income Tax 30.00 S000
Gross Pay STIG ST2ERIG Health Insurance sis.00 sis
401k 350.00, $50.00
NetPay 59.79 $959.79
Karen Art Studio Smith, John ssn XXXXX-3123Patod Beginning 6132010
1134 Main Stet 1123 River Road GrosePay S128RA6——Paviod Ending 6/172010
Louisville, KY 40211 Louisil. KY 42011 NevPay 95979 Check Dee 6/172010
(602) 125.234 Fling Stas M3 (Check No 1000
rings Tears ‘Amowt ———VIDAmt  TaesDalucions Taount VID Ant
Salary S1.288.46 SH28846 Fed Income Tax 10423 104.23
Overtime 00 30.00, 0.00 Seca Securiy Tax S678 ST678
Bonus 30.00 So) Medicare Tax 81796 51796
Commissions 30.00, S000 State Income Tax S670 36470
“igs $0.00, cal come Ta 0.00, 30.00
Gross Pay SDS eh surance sis.00 515.00
401K $50.00 504
Net Pay 39997

STONE

CE,

Karen Art Studio My Bank No. 1000
1134 Main Steet 123 Bank Road eae
Louisville, KY 40211 ""
(502) 123-1234 61172010
Pay To THE johns)
‘Oraer of = Job Smith _ $1959.79
[Nine Hundred Ffty-Nine Dollars and 79/100
ohn Smith
1123 River Road
Louisville, KY 42011
——
Memo: _PayCheck Ge seourrreannenncucincemazensice Ge

00000 KOOOW 2.23458 7890223456 729""

","karen art studio smith, john ssn xxxxx-3129pevod beginning 6/9/2010 1134 main stet 1123 river road grosspay si28bs6paiod ending 6172010 louis, ky 40211 leuisille, ky 20 nepay 989.79 checkdae 6172010 602 b34 filing states m3 chock no 000 taming toure amount yidamt tasededaaions anant id aa salary si2ss.46 1288.46 fed income tn. si0s23 10423 overtime 00 0.00, s00 sosil security tax st678 1678 bonus sooo sov malice tax si796 1796 comiisions s000 0:00 state rcome tax 364.70 6470 tips 0.00 0.00 local income tax 30.00 s000 gross pay stig st2erig health insurance sis.00 sis 401k 350.00, 50.00 netpay 59.79 959.79 karen art studio smith, john ssn xxxxx-3123patod beginning 6132010 1134 main stet 1123 river road grosepay s128ra6paviod ending 6/172010 louisville, ky 40211 louisil. ky 42011 nevpay 95979 check dee 6/172010 602 125.234 fling stas m3 check no 1000 rings tears amowt vidamt taesdalucions taount vid ant salary s1.288.46 sh28846 fed income tax 10423 104.23 overtime 00 30.00, 0.00 seca securiy tax s678 st678 bonus 30.00 so medicare tax 81796 51796 commissions 30.00, s000 state income tax s670 36470 igs 0.00, cal come ta 0.00, 30.00 gross pay sds eh surance sis.00 515.00 401k 50.00 504 net pay 39997 stone ce, karen art studio my bank no. 1000 1134 main steet 123 bank road eae louisville, ky 40211 502 123-1234 61172010 pay to the johns oraer of job smith 1959.79 nine hundred ffty-nine dollars and 79/100 ohn smith 1123 river road louisville, ky 42011 memo: paycheck ge seourrreannenncucincemazensice ge 00000 kooow 2.23458 7890223456 729",Salary Slip
Salary Slip,13.jpg,dataset\Salary Slip\13.jpg,"Congany Ram
ay Sip tor Oot 27

",congany ram ay sip tor oot 27,Salary Slip
Salary Slip,14.jpg,dataset\Salary Slip\14.jpg,"SAG INFOTECH PVT LTD
458, BASEMENT, ACHARYA KRIPLANI MARG, BEES DUKAN JAIPUR-202004
HARYANA
Phone :0141-2226005 e-ail:info@saginfotechcom
Web-Site: www saginfotech com

PAY SLIP

EmplogeNare = ABC Cade o00e

Fatners Name Dou ovar2021

Pan Bank A/eNo.

ESIACNo Na, Branch

Deparment BLED SAW NG Designation

category UNIVERSAL Seale a

Bane Name Pay Node TRANSFER

Sender MALE ‘Adgrass (Pee)

shit Wore Location

van Aadhar No,

fen Dae a Total Paid Day a

lWeskiyor ° Max Payable Daye: 24

Le 5 NetPaid Days 26

Earnings “Amount RS. Dedustions mount Rs:

BASIC SALARY 38800 FF 7800.09

HRA 2.79600

TRANSPORT ALLOW ANCE. 441800

MEDICAL ALLOWANCE 7400

LEAVE TRAVEL ALLOWANCE 9800

WARRIOUS ALLOWANCE. 3.19700

[Total Earnings 76,573.00 Total Deductions 7300.00)

NetPay —: As TSETSOO

InWords _: Rs. Thirteen Thousand Eight Hundred Seventy Three Only

[Employers Contrbution (CTC)

GROSS EARNING TeETam|

IENPLOYER'S PROVIDENT FUND 1800.09

> PENSION FUND if
> PROVIDENTFUND 1300.09

ENPLOYER'S STATE INSURANCE nil
Totar T7ATE.09

Hota CTC >Re. a7A7a.00

InViords _: Rs. Seventeen Thousand Four Hundred Seventy Three Only

fiizeeTaneous Information

GROSS SALARY ESE

","sag infotech pvt ltd 458, basement, acharya kriplani marg, bees dukan jaipur-202004 haryana phone :0141-2226005 e-ail:infosaginfotechcom web-site: www saginfotech com pay slip emplogenare abc cade o00e fatners name dou ovar2021 pan bank a/eno. esiacno na, branch deparment bled saw ng designation category universal seale a bane name pay node transfer sender male adgrass pee shit wore location van aadhar no, fen dae a total paid day a lweskiyor max payable daye: 24 le 5 netpaid days 26 earnings amount rs. dedustions mount rs: basic salary 38800 ff 7800.09 hra 2.79600 transport allow ance. 441800 medical allowance 7400 leave travel allowance 9800 warrious allowance. 3.19700 total earnings 76,573.00 total deductions 7300.00 netpay : as tsetsoo inwords : rs. thirteen thousand eight hundred seventy three only employers contrbution ctc gross earning teetam ienployers provident fund 1800.09 pension fund if providentfund 1300.09 enployers state insurance nil totar t7ate.09 hota ctc re. a7a7a.00 inviords : rs. seventeen thousand four hundred seventy three only fiizeetaneous information gross salary ese",Salary Slip
Salary Slip,15.jpg,dataset\Salary Slip\15.jpg,"WIN MEDICARE PRIVATE LIMITED

Sovie aa a

",win medicare private limited sovie aa a,Salary Slip
Salary Slip,16.jpg,dataset\Salary Slip\16.jpg,"File Home Insert

132

VY Ely S| Calibri

A

Draw Page Layout

v!11 Y|

Ste
B

Cc

Formulas

Vv “Ay

Data Review

Employee#__ Name

Designation
Pay & Allowances

Amounts

(Company Name: ) Pay Advice for Month of

Department.

Salary for

Deductions

Other Details

Basic 5000|PF-Counter 150
House Rent 450|Other DED 2 260
Conveyance 600} EOBI-DED 300
C.LA. 340]/Others 6
Medical 230

Other All 70

Special 1200

Over Time 1400

Arrears

Bonus

PF Count Bal

Gross Total

Bank Name

Accountant

Salary Credited to Your Account#

11390

Total DED

Branch

Financial Manager

Chief Executive

\
",file home insert 132 vy ely s calibri a draw page layout v11 y ste b cc formulas vv ay data review employee name designation pay allowances amounts company name: pay advice for month of department. salary for deductions other details basic 5000pf-counter 150 house rent 450other ded 2 260 conveyance 600 eobi-ded 300 c.la. 340/others 6 medical 230 other all 70 special 1200 over time 1400 arrears bonus pf count bal gross total bank name accountant salary credited to your account 11390 total ded branch financial manager chief executive,Salary Slip
Salary Slip,18.jpg,dataset\Salary Slip\18.jpg,"Company Name

Salary Slip for the Month of. 20.

Employee Details

Employee Name: Pay Period :
ID Number: Pay Cycle:
Designation : PAN No:

Tax Number: Bank Details :

Deduction
Amount Amount
Basic Pay - Income Tax -
Allowance c Van Fare 7
Arrears - Security :
Total Earning - Total Deduction .
Net Salary =

Employee Signature : Employer Signature :

",company name salary slip for the month of. 20. employee details employee name: pay period : id number: pay cycle: designation : pan no: tax number: bank details : deduction amount amount basic pay - income tax - allowance c van fare 7 arrears - security : total earning - total deduction . net salary employee signature : employer signature :,Salary Slip
Salary Slip,19.jpg,dataset\Salary Slip\19.jpg,"SALARY CERTIFICATE

This Is to certify that [NAME], Steno-Typist has drawn Pay and
Allowances are as follows for the month of September 2005. This
Salary Certificate is issued for the purpose of Housing Loan.

DEDUCTIONS:

Rs.

Medi
Allowance
Gross s. 12,106.00 Total 1,333.00

NET SALARY Rs.12,106/- - Rs.1,333/- = Rs.10,773/-

Rs.
00
Rs. 1,333.

(Rupees Ten Thousand Seven hundred and seventy Three Only)
","salary certificate this is to certify that name, steno-typist has drawn pay and allowances are as follows for the month of september 2005. this salary certificate is issued for the purpose of housing loan. deductions: rs. medi allowance gross s. 12,106.00 total 1,333.00 net salary rs.12,106/- - rs.1,333/- rs.10,773/- rs. 00 rs. 1,333. rupees ten thousand seven hundred and seventy three only",Salary Slip
Salary Slip,2.jpg,dataset\Salary Slip\2.jpg,"SALARY SLIP

MAY

2018

Jacob Seah

Cleaning SeaiF

General Affairs

[Eeave Taken

[Days Worked?

[Description

‘Loan Repayment]

Total

'S1350.00,

Four Thousand Seven Hundred Dollars.

[Account Holder Name

Jacob Smith

[Account Number

9876543210

","salary slip may 2018 jacob seah cleaning seaif general affairs eeave taken days worked description loan repayment total s1350.00, four thousand seven hundred dollars. account holder name jacob smith account number 9876543210",Salary Slip
Salary Slip,20.jpg,dataset\Salary Slip\20.jpg,"‘SALARY CERTIFICATE

This is to certify that [NAME], Steno-Typist has drawn Pay and
Allowances are as follows for the month of September 2005. This Salary
Certificate is issued for the purpose of. Housing Loan.

DEDUCTIOI
Rs. Rs.
PAY. 6,650.00] [EPF 7,333.00
DA 4,456.00
HRA 700.00
CCA ""300.00
Medl. Allowance =
‘Gross Rs___12,106.00) [Total Rs. 1,535.00
GROSS SALARY Rs.12,106/-
DEDUCTIONS Rs.1,333/-
NET SALARY Rs.10,773/-

(Rupees Ten Thousand Seven hundred and seventy Three Only)

","salary certificate this is to certify that name, steno-typist has drawn pay and allowances are as follows for the month of september 2005. this salary certificate is issued for the purpose of. housing loan. deductioi rs. rs. pay. 6,650.00 epf 7,333.00 da 4,456.00 hra 700.00 cca 300.00 medl. allowance gross rs12,106.00 total rs. 1,535.00 gross salary rs.12,106/- deductions rs.1,333/- net salary rs.10,773/- rupees ten thousand seven hundred and seventy three only",Salary Slip
Salary Slip,21.jpg,dataset\Salary Slip\21.jpg,"Name
Emp Id
Designation: Postal Assistant

Department of Posts ad SID

Pay Slip for the month of June 2022

India Post

Office H
Level-Index : 04-04
PAN :
GPF / PRAN No:

Earnings Deductions Out Of Account
asic Pay 25,500.00 Contribution 3,417.00) Prof. Tax 200.00
arness Allowance 8,670.00 [Income Tax ther Societies 550.00
A on TpA 1,224.00 |PLI Premium
louse Rent Allowance 6,885.00) |(CGEGIS Savings Fund 30.00
ransport Allowance 3,600.00
Total 45,879.00 Total 3,447.00

Take Home Pay: Rs. 41,682.00 /-
","name emp id designation: postal assistant department of posts ad sid pay slip for the month of june 2022 india post office h level-index : 04-04 pan : gpf / pran no: earnings deductions out of account asic pay 25,500.00 contribution 3,417.00 prof. tax 200.00 arness allowance 8,670.00 income tax ther societies 550.00 a on tpa 1,224.00 pli premium louse rent allowance 6,885.00 cgegis savings fund 30.00 ransport allowance 3,600.00 total 45,879.00 total 3,447.00 take home pay: rs. 41,682.00 /-",Salary Slip
Salary Slip,22.jpg,dataset\Salary Slip\22.jpg,"PAYBOOKS DEMO COMPANY

23,1st Main Road, Ganganagar, Behind CBI Office on Bellary Road
Bangalore - 560032

Payslip for Jun-2015

Employee Name + Muniraj KN/abcd/303
Employee ID : TDMO3 985762564222
Designation : Sr. Member Technical Staff : Hyderabad
Department : Engineering 0.00

Date of Joining 01/04/2011 30.00

ESI Number : 1005615616 2 1235468748941

[Eerings Amount (@s) [Deductions Amount (|

BASIC 51538.00
HRA 20615.00
Conveyance Allowance 800.00
Medical Allowance 1250.00
LTA 10417.00
Special Allowance 32026.00

116646.00 20210.00)
96436.00
Rupees Ninety Six Thousand Four Hundred and Thirty Six Only
Bank Transfer
96436.00

","paybooks demo company 23,1st main road, ganganagar, behind cbi office on bellary road bangalore - 560032 payslip for jun-2015 employee name muniraj kn/abcd/303 employee id : tdmo3 985762564222 designation : sr. member technical staff : hyderabad department : engineering 0.00 date of joining 01/04/2011 30.00 esi number : 1005615616 2 1235468748941 eerings amount s deductions amount basic 51538.00 hra 20615.00 conveyance allowance 800.00 medical allowance 1250.00 lta 10417.00 special allowance 32026.00 116646.00 20210.00 96436.00 rupees ninety six thousand four hundred and thirty six only bank transfer 96436.00",Salary Slip
Salary Slip,23.jpg,dataset\Salary Slip\23.jpg,"Pay Slip for March-2021

Adarsh Kumar

Employee Number : 0063 Tax Regime
Function : Sales Income Tax Number (PAN)
Designation : Senior Executive Universal Account Number (UAN).
Location : Bangalore PF account number
Bank Details : 235362724352, HDFC Bank, J.P Nagar Branch ESI Number
Date of joining : 1-Apr-2020 PR Account Number (PRAN)
Passport Details
Visa expiry date
Attendance Details Value
pOvertime 100-0 Hs
Present 250 Days
Earnings Amount Gross Salary Deductions
Basic 7,20,000.00 60,000.00 ESI@1.75%
Conveyance 60,000.00 5,000.00 EPF@12%
HRA 2,88,000.00 24,000.00
Overtime Pay 5,00,000.00 5,00,000.00
Total Earnings 15,68,000.00 5,89,000.00 Total Deductions
Net Amount

: Tax Regime U/s 115BAC
: AAAPA4532A
: 100000043634
: KA/FBD/0012345/012/KA/BN/4
: ES! 465
: KA/BN/456789
: ES326437323
: 1-Aug-2030
Amount Gross Salary
27,446.00 10,308.00
9,360.00 60,000.00
36,806.00 70,308.00
= 15,31,194.00 = 5,18,692.00

","pay slip for march-2021 adarsh kumar employee number : 0063 tax regime function : sales income tax number pan designation : senior executive universal account number uan. location : bangalore pf account number bank details : 235362724352, hdfc bank, j.p nagar branch esi number date of joining : 1-apr-2020 pr account number pran passport details visa expiry date attendance details value povertime 100-0 hs present 250 days earnings amount gross salary deductions basic 7,20,000.00 60,000.00 esi1.75 conveyance 60,000.00 5,000.00 epf12 hra 2,88,000.00 24,000.00 overtime pay 5,00,000.00 5,00,000.00 total earnings 15,68,000.00 5,89,000.00 total deductions net amount : tax regime u/s 115bac : aaapa4532a : 100000043634 : ka/fbd/0012345/012/ka/bn/4 : es 465 : ka/bn/456789 : es326437323 : 1-aug-2030 amount gross salary 27,446.00 10,308.00 9,360.00 60,000.00 36,806.00 70,308.00 15,31,194.00 5,18,692.00",Salary Slip
